Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2017,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",61.6
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",6.5
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.7
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",2.8
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2016,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",33.8
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",17.2
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",17.4
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",12
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",47.5
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.5
SURVEY,2016,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26.8
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",13.4
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",13.5
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.9
SURVEY,2016,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",41.7
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.3
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",6.5
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",15.5
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.2
SURVEY,2016,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",98.8
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",20.5
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.1
SURVEY,2015,JAN THRU MAR,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26.9
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",28.2
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",20.1
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",32.1
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2015,APR THRU JUN,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",8.4
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",5.4
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.6
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",17.3
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",24.8
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.1
SURVEY,2015,JUL THRU SEP,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",53.5
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.5
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",15.5
SURVEY,2015,OCT THRU DEC,ARIZONA,4,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",50.1
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",3.3
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",55.3
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",1.5
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.9
SURVEY,2019,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",19.5
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.6
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",23
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.6
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",13.9
SURVEY,2018,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",21.1
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",17
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",2.2
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",12.8
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",13.2
SURVEY,2018,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",30.9
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",17.6
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",7.8
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",29.9
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.3
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",73.5
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",7.1
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.2
SURVEY,2018,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",82.8
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.6
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2017,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",31.5
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.7
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.9
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.6
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.5
SURVEY,2017,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",19.4
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",17
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.1
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2017,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",61.4
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",26.6
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",24.1
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",31
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",29.2
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2017,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",37.5
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",6.9
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.1
SURVEY,2016,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",57.4
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",5.5
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.4
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",8.5
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2016,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",84.9
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.7
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.9
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.3
SURVEY,2016,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",80.7
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.8
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.3
SURVEY,2016,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",21.1
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.5
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",3.4
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",11.4
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1
SURVEY,2015,JAN THRU MAR,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",17.6
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",7
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",27.4
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",22.6
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",63.4
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2015,APR THRU JUN,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",65.9
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",32.4
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.4
SURVEY,2015,JUL THRU SEP,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",69.2
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.5
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",8.2
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.7
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2015,OCT THRU DEC,ARKANSAS,5,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",38.1
SURVEY,2019,JAN THRU MAR,CALIFORNIA,6,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",6.4
